MeanVal,OracleVal,PercOracle,N,Design,Scenario
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.1767,0.3,0.589,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.1767,0.3,0.589,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.12329999999999999,0.3,0.411,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.15,0.3,0.5,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.1767,0.3,0.589,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0,0.3,0,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0,0.3,0,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.08835,0.3,0.2945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.1767,0.3,0.589,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.1767,0.3,0.589,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.12329999999999999,0.3,0.411,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.061649999999999996,0.3,0.2055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.1767,0.3,0.589,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.061649999999999996,0.3,0.2055,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.21165,0.3,0.7055,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.15,0.3,0.5,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.23834999999999998,0.3,0.7945,600,1,2
0.3,0.3,1,600,1,2
0.12329999999999999,0.3,0.411,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.21165,0.3,0.7055,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
0.3,0.3,1,600,1,2
